               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 162,            0.012827,           0.0036724,            0.002593,             0.99583,             0.98727,               0.995,              0.9301,           0.0077066,           0.0015718,          0.00091653,            0.004687,            0.004687,            0.004687
                 163,            0.012372,           0.0037284,           0.0027362,             0.99484,             0.99207,               0.995,             0.93389,           0.0075796,           0.0015685,          0.00059159,            0.004654,            0.004654,            0.004654
                 164,            0.012282,           0.0035746,            0.002468,             0.99581,             0.99836,               0.995,             0.94664,           0.0071913,            0.001624,          0.00047817,            0.004621,            0.004621,            0.004621
                 165,            0.012271,           0.0036859,           0.0026306,              0.9959,                   1,               0.995,              0.9444,           0.0072009,           0.0016109,          0.00048798,            0.004588,            0.004588,            0.004588
                 166,            0.012367,           0.0036938,           0.0027082,             0.99599,                   1,               0.995,             0.94401,           0.0070974,           0.0015152,          0.00051241,            0.004555,            0.004555,            0.004555
                 167,            0.011968,           0.0036471,           0.0023831,             0.98388,             0.98313,              0.9946,             0.93495,           0.0074787,           0.0014562,           0.0021754,            0.004522,            0.004522,            0.004522
                 168,             0.01203,           0.0037148,           0.0026814,             0.99696,             0.99989,               0.995,             0.93382,            0.007497,            0.001544,          0.00045564,            0.004489,            0.004489,            0.004489
                 169,            0.011992,           0.0036647,           0.0025541,             0.99416,             0.99864,               0.995,             0.94263,           0.0075574,            0.001666,          0.00046996,            0.004456,            0.004456,            0.004456
                 170,            0.012082,           0.0037597,           0.0023975,             0.99273,             0.99792,               0.995,             0.94501,           0.0072309,           0.0015384,          0.00045883,            0.004423,            0.004423,            0.004423
                 171,            0.012259,           0.0038817,           0.0024633,             0.99543,              0.9918,               0.995,             0.93863,           0.0074793,           0.0015956,          0.00052671,             0.00439,             0.00439,             0.00439
                 172,            0.012155,              0.0037,            0.002559,             0.99537,                   1,               0.995,             0.93667,           0.0072725,           0.0015145,          0.00045171,            0.004357,            0.004357,            0.004357
                 173,            0.012047,           0.0038521,           0.0023479,             0.99617,                   1,               0.995,             0.94181,           0.0072701,           0.0015376,          0.00047669,            0.004324,            0.004324,            0.004324
                 174,            0.011764,            0.003754,           0.0025904,             0.99625,                   1,               0.995,             0.93915,           0.0071102,            0.001616,          0.00046622,            0.004291,            0.004291,            0.004291
                 175,            0.011211,           0.0037017,           0.0021551,              0.9956,                   1,               0.995,             0.94278,           0.0072021,           0.0014697,          0.00044465,            0.004258,            0.004258,            0.004258
                 176,             0.01167,           0.0037936,           0.0024561,             0.99569,                   1,               0.995,             0.94228,           0.0071674,           0.0015397,          0.00044652,            0.004225,            0.004225,            0.004225
                 177,            0.011544,           0.0036252,            0.002201,             0.99445,                   1,               0.995,             0.94215,           0.0072499,           0.0014907,          0.00045261,            0.004192,            0.004192,            0.004192
                 178,            0.011509,           0.0035798,            0.002235,             0.99188,             0.99028,               0.995,             0.94093,           0.0072925,           0.0015484,          0.00069943,            0.004159,            0.004159,            0.004159
                 179,             0.01156,           0.0036457,           0.0027079,             0.99595,                   1,               0.995,             0.94334,           0.0072775,           0.0015047,          0.00046496,            0.004126,            0.004126,            0.004126
                 180,            0.011483,           0.0036363,           0.0023982,             0.99537,              0.9992,               0.995,             0.94134,           0.0069612,           0.0015097,          0.00041922,            0.004093,            0.004093,            0.004093
                 181,            0.011682,           0.0035689,            0.002441,             0.99536,                   1,               0.995,             0.94532,           0.0072113,           0.0016158,           0.0004264,             0.00406,             0.00406,             0.00406
                 182,            0.011366,           0.0035658,           0.0022832,             0.99634,                   1,               0.995,             0.94305,           0.0067591,           0.0014553,          0.00042671,            0.004027,            0.004027,            0.004027
                 183,            0.010822,            0.003519,           0.0020394,             0.99608,                   1,               0.995,             0.95175,           0.0067548,           0.0014561,          0.00040595,            0.003994,            0.003994,            0.003994
                 184,            0.011243,           0.0034521,           0.0021509,               0.996,                   1,               0.995,             0.94327,           0.0067794,           0.0014492,           0.0004109,            0.003961,            0.003961,            0.003961
                 185,            0.011678,           0.0036289,           0.0022895,             0.99563,                   1,               0.995,             0.94117,           0.0073808,           0.0015153,          0.00041767,            0.003928,            0.003928,            0.003928
                 186,            0.011387,            0.003646,           0.0021836,             0.99684,                   1,               0.995,             0.93343,           0.0071395,            0.001411,          0.00041322,            0.003895,            0.003895,            0.003895
                 187,            0.010941,            0.003538,           0.0019846,              0.9964,                   1,               0.995,             0.94452,           0.0067007,           0.0013859,          0.00039053,            0.003862,            0.003862,            0.003862
                 188,            0.011119,           0.0035444,           0.0023456,             0.99581,                   1,               0.995,             0.94321,           0.0070046,           0.0015477,           0.0004063,            0.003829,            0.003829,            0.003829
                 189,            0.011213,           0.0036492,           0.0020803,              0.9961,                   1,               0.995,             0.94635,            0.006799,           0.0014848,           0.0003941,            0.003796,            0.003796,            0.003796
                 190,            0.011248,           0.0036017,           0.0021253,             0.99641,                   1,               0.995,             0.94357,           0.0067252,           0.0014942,          0.00038263,            0.003763,            0.003763,            0.003763
                 191,            0.011243,           0.0034116,           0.0019056,             0.99632,                   1,               0.995,             0.93695,           0.0070414,           0.0014978,          0.00041503,             0.00373,             0.00373,             0.00373
                 192,            0.011077,           0.0035821,           0.0024215,              0.9962,                   1,               0.995,             0.94842,           0.0069491,           0.0014905,          0.00044023,            0.003697,            0.003697,            0.003697
                 193,            0.010712,           0.0033903,           0.0019421,             0.99625,                   1,               0.995,              0.9466,           0.0068407,           0.0015079,          0.00040786,            0.003664,            0.003664,            0.003664
                 194,            0.010868,           0.0036267,           0.0021427,             0.99572,                   1,               0.995,             0.94463,           0.0070089,           0.0014613,          0.00037766,            0.003631,            0.003631,            0.003631
                 195,            0.010692,           0.0034949,           0.0022443,             0.99607,                   1,               0.995,             0.94962,           0.0064981,           0.0014128,          0.00038123,            0.003598,            0.003598,            0.003598
                 196,            0.010889,           0.0035811,           0.0024568,             0.99614,                   1,               0.995,             0.94987,           0.0063892,           0.0014205,          0.00038738,            0.003565,            0.003565,            0.003565
                 197,            0.011174,           0.0034201,           0.0022178,             0.99566,                   1,               0.995,             0.94592,           0.0065056,           0.0015219,          0.00038929,            0.003532,            0.003532,            0.003532
                 198,            0.010762,           0.0033362,            0.002213,             0.99589,                   1,               0.995,             0.95559,           0.0063047,           0.0014345,           0.0003869,            0.003499,            0.003499,            0.003499
                 199,            0.011112,           0.0035508,           0.0023229,             0.99701,                   1,               0.995,             0.94648,           0.0065037,           0.0015033,          0.00040314,            0.003466,            0.003466,            0.003466
                 200,            0.010788,           0.0035117,           0.0023122,             0.99598,                   1,               0.995,             0.95125,           0.0065231,           0.0014558,          0.00035511,            0.003433,            0.003433,            0.003433
                 201,            0.010335,           0.0032415,           0.0018826,              0.9967,                   1,               0.995,             0.94587,           0.0064201,           0.0015165,          0.00037895,              0.0034,              0.0034,              0.0034
                 202,             0.01057,           0.0034632,           0.0021561,             0.99547,                   1,               0.995,             0.94794,           0.0063697,           0.0014121,          0.00034259,            0.003367,            0.003367,            0.003367
                 203,            0.010804,           0.0034466,           0.0021782,             0.99582,                   1,               0.995,             0.94589,           0.0062583,            0.001371,          0.00035391,            0.003334,            0.003334,            0.003334
                 204,            0.010508,            0.003259,           0.0017367,             0.99633,                   1,               0.995,              0.9422,           0.0064406,           0.0013918,          0.00035086,            0.003301,            0.003301,            0.003301
                 205,            0.010637,            0.003367,           0.0021647,             0.99637,                   1,               0.995,              0.9478,           0.0064656,           0.0013821,          0.00034935,            0.003268,            0.003268,            0.003268
                 206,            0.010454,           0.0032992,           0.0021257,             0.99663,                   1,               0.995,             0.95275,           0.0061668,           0.0013744,          0.00036284,            0.003235,            0.003235,            0.003235
                 207,            0.010146,           0.0032357,           0.0019225,             0.99695,                   1,               0.995,              0.9508,           0.0063374,           0.0014386,          0.00035861,            0.003202,            0.003202,            0.003202
                 208,            0.010421,           0.0032831,           0.0019806,             0.99662,                   1,               0.995,             0.95222,           0.0065734,           0.0013688,          0.00033241,            0.003169,            0.003169,            0.003169
                 209,            0.010557,           0.0034176,           0.0019069,              0.9967,                   1,               0.995,             0.95623,            0.006363,           0.0014736,          0.00034295,            0.003136,            0.003136,            0.003136
                 210,            0.010651,           0.0034125,           0.0022544,             0.99616,                   1,               0.995,             0.95435,           0.0063481,           0.0014131,          0.00034269,            0.003103,            0.003103,            0.003103
                 211,            0.010015,           0.0033116,           0.0021303,              0.9947,                   1,               0.995,              0.9522,           0.0062939,           0.0013598,          0.00034679,             0.00307,             0.00307,             0.00307
                 212,            0.010476,           0.0034467,           0.0021393,             0.99545,                   1,               0.995,             0.95684,           0.0061796,           0.0014007,          0.00034476,            0.003037,            0.003037,            0.003037
                 213,            0.010493,           0.0033511,           0.0021228,             0.99642,                   1,               0.995,             0.95487,           0.0062055,           0.0014414,           0.0003479,            0.003004,            0.003004,            0.003004
                 214,            0.010735,           0.0035121,           0.0024216,             0.99619,                   1,               0.995,             0.94939,           0.0063718,           0.0014737,          0.00034199,            0.002971,            0.002971,            0.002971
                 215,            0.010187,           0.0032126,           0.0022844,             0.99675,                   1,               0.995,             0.95465,           0.0061577,           0.0013908,          0.00034153,            0.002938,            0.002938,            0.002938
                 216,            0.010161,           0.0033299,           0.0020059,             0.99603,                   1,               0.995,             0.95267,           0.0061533,           0.0013273,          0.00032426,            0.002905,            0.002905,            0.002905
                 217,            0.010472,           0.0032815,           0.0019622,             0.99492,                   1,               0.995,             0.95862,            0.006445,           0.0014263,          0.00031881,            0.002872,            0.002872,            0.002872
                 218,            0.010183,           0.0032336,           0.0020149,              0.9954,                   1,               0.995,             0.94702,           0.0067738,           0.0014176,          0.00033288,            0.002839,            0.002839,            0.002839
                 219,            0.010206,           0.0033333,           0.0020616,             0.99519,                   1,               0.995,             0.94753,           0.0064681,           0.0013705,          0.00032113,            0.002806,            0.002806,            0.002806
                 220,            0.010275,           0.0033373,           0.0020124,             0.99517,                   1,               0.995,             0.94498,           0.0064903,            0.001394,          0.00032933,            0.002773,            0.002773,            0.002773
                 221,            0.010156,           0.0032942,           0.0022653,             0.99626,                   1,               0.995,               0.949,           0.0063712,           0.0014537,          0.00032695,             0.00274,             0.00274,             0.00274
                 222,             0.01008,           0.0034683,           0.0021342,              0.9959,                   1,               0.995,             0.95272,           0.0062896,           0.0014239,          0.00034201,            0.002707,            0.002707,            0.002707
                 223,           0.0099521,           0.0033064,           0.0022908,              0.9953,                   1,               0.995,             0.95153,           0.0063418,            0.001316,          0.00030412,            0.002674,            0.002674,            0.002674
                 224,           0.0096561,           0.0032263,           0.0019351,             0.99686,                   1,               0.995,             0.95805,           0.0062994,           0.0014062,          0.00030294,            0.002641,            0.002641,            0.002641
                 225,            0.009607,           0.0032896,           0.0019001,             0.99666,                   1,               0.995,             0.94298,           0.0065034,           0.0014697,          0.00030233,            0.002608,            0.002608,            0.002608
                 226,            0.010176,           0.0032805,           0.0019695,             0.99642,                   1,               0.995,             0.95032,           0.0065099,           0.0014389,          0.00029107,            0.002575,            0.002575,            0.002575
                 227,            0.009643,           0.0031322,           0.0014863,             0.99656,                   1,               0.995,             0.95508,           0.0064853,           0.0014142,          0.00028913,            0.002542,            0.002542,            0.002542
                 228,           0.0098678,           0.0033479,           0.0018897,             0.99617,                   1,               0.995,              0.9492,           0.0063687,           0.0014026,          0.00027983,            0.002509,            0.002509,            0.002509
                 229,           0.0097686,           0.0032315,           0.0018889,             0.99645,                   1,               0.995,             0.94508,           0.0063492,           0.0014386,          0.00028011,            0.002476,            0.002476,            0.002476
                 230,           0.0098902,           0.0034274,           0.0019842,             0.99648,                   1,               0.995,             0.94583,           0.0064456,           0.0014494,          0.00027435,            0.002443,            0.002443,            0.002443
                 231,           0.0097084,           0.0033109,           0.0016813,             0.99651,                   1,               0.995,             0.95059,           0.0064695,           0.0014358,          0.00028613,             0.00241,             0.00241,             0.00241
                 232,           0.0094191,           0.0030638,             0.00178,             0.99665,                   1,               0.995,             0.95799,           0.0063351,           0.0014773,          0.00028654,            0.002377,            0.002377,            0.002377
                 233,           0.0095338,           0.0033369,           0.0020631,             0.99638,                   1,               0.995,              0.9537,           0.0062827,           0.0014028,          0.00027558,            0.002344,            0.002344,            0.002344
                 234,           0.0096626,           0.0033188,           0.0020035,             0.99599,                   1,               0.995,             0.94764,           0.0064516,            0.001409,          0.00026727,            0.002311,            0.002311,            0.002311
                 235,           0.0097114,           0.0032614,           0.0019964,             0.99592,                   1,               0.995,             0.95232,           0.0063805,           0.0014003,          0.00027196,            0.002278,            0.002278,            0.002278
                 236,           0.0093127,           0.0031094,           0.0015534,             0.99636,                   1,               0.995,             0.94858,            0.006444,           0.0014024,          0.00026703,            0.002245,            0.002245,            0.002245
                 237,           0.0093534,           0.0030986,           0.0017535,             0.99627,                   1,               0.995,             0.94788,           0.0064382,           0.0014222,          0.00027521,            0.002212,            0.002212,            0.002212
                 238,           0.0095427,           0.0031656,            0.001576,             0.99642,                   1,               0.995,             0.94922,           0.0064507,           0.0013723,          0.00025828,            0.002179,            0.002179,            0.002179
                 239,           0.0092443,           0.0030421,           0.0016601,             0.99691,                   1,               0.995,              0.9564,           0.0062313,           0.0013285,          0.00025662,            0.002146,            0.002146,            0.002146
                 240,           0.0095262,           0.0031605,           0.0019644,             0.99656,                   1,               0.995,             0.95772,           0.0062201,           0.0013314,          0.00025533,            0.002113,            0.002113,            0.002113
                 241,           0.0094044,           0.0032643,            0.001912,             0.99643,                   1,               0.995,             0.95244,           0.0063306,           0.0014294,          0.00026094,             0.00208,             0.00208,             0.00208
                 242,           0.0094655,           0.0031341,            0.001734,             0.99676,                   1,               0.995,             0.95314,           0.0062466,           0.0013422,          0.00026091,            0.002047,            0.002047,            0.002047
                 243,           0.0094717,           0.0032336,           0.0022126,             0.99672,                   1,               0.995,             0.95639,           0.0060903,           0.0013347,           0.0002549,            0.002014,            0.002014,            0.002014
                 244,            0.009166,           0.0029828,           0.0018187,             0.99648,                   1,               0.995,             0.95454,           0.0061374,           0.0013364,          0.00025299,            0.001981,            0.001981,            0.001981
                 245,           0.0089097,           0.0029369,           0.0015166,             0.99651,                   1,               0.995,             0.94965,           0.0062941,           0.0013268,          0.00024777,            0.001948,            0.001948,            0.001948
                 246,           0.0091101,           0.0030707,           0.0016537,             0.99678,                   1,               0.995,             0.95034,           0.0061954,           0.0013804,          0.00023898,            0.001915,            0.001915,            0.001915
                 247,           0.0092517,           0.0030015,           0.0018387,             0.99672,                   1,               0.995,             0.95001,           0.0060661,           0.0014288,          0.00023966,            0.001882,            0.001882,            0.001882
                 248,           0.0090459,           0.0031273,            0.001786,             0.99605,                   1,               0.995,             0.94976,             0.00631,           0.0013651,          0.00024306,            0.001849,            0.001849,            0.001849
                 249,           0.0092522,           0.0030191,            0.001671,             0.99631,                   1,               0.995,             0.95254,           0.0062964,           0.0013382,          0.00023702,            0.001816,            0.001816,            0.001816
                 250,           0.0090542,            0.003184,           0.0019075,             0.99668,                   1,               0.995,             0.95544,           0.0061744,            0.001315,          0.00023509,            0.001783,            0.001783,            0.001783
                 251,           0.0089431,           0.0031028,           0.0016408,             0.99677,                   1,               0.995,             0.95308,           0.0061654,           0.0013607,          0.00023706,             0.00175,             0.00175,             0.00175
                 252,           0.0088347,           0.0028675,           0.0017083,              0.9964,             0.99958,               0.995,             0.95121,           0.0061997,           0.0013631,          0.00023456,            0.001717,            0.001717,            0.001717
                 253,            0.009122,           0.0032256,           0.0017407,             0.99625,                   1,               0.995,             0.95228,            0.006073,           0.0013088,          0.00022415,            0.001684,            0.001684,            0.001684
                 254,           0.0087338,           0.0031229,           0.0018819,             0.99628,                   1,               0.995,             0.94931,           0.0059911,           0.0012799,          0.00021336,            0.001651,            0.001651,            0.001651
                 255,           0.0088045,           0.0029159,           0.0016432,             0.99637,                   1,               0.995,             0.95117,           0.0061001,           0.0013301,          0.00020959,            0.001618,            0.001618,            0.001618
                 256,           0.0088084,           0.0030839,           0.0018696,             0.99607,                   1,               0.995,             0.95024,           0.0062259,            0.001292,          0.00020973,            0.001585,            0.001585,            0.001585
                 257,           0.0090338,           0.0031252,           0.0016884,             0.99624,                   1,               0.995,              0.9522,           0.0061852,           0.0013339,          0.00021097,            0.001552,            0.001552,            0.001552
                 258,           0.0090171,           0.0029068,           0.0015415,             0.99671,                   1,               0.995,             0.95338,           0.0062149,           0.0014113,          0.00020482,            0.001519,            0.001519,            0.001519
                 259,           0.0082861,           0.0028583,           0.0014784,             0.99681,                   1,               0.995,             0.95239,            0.006152,           0.0014546,          0.00019772,            0.001486,            0.001486,            0.001486
                 260,           0.0091299,           0.0030579,           0.0018303,             0.99669,                   1,               0.995,             0.95367,           0.0062218,           0.0014075,          0.00019468,            0.001453,            0.001453,            0.001453
                 261,            0.008641,           0.0031193,           0.0016563,             0.99624,                   1,               0.995,             0.95104,           0.0061707,           0.0013534,          0.00019271,             0.00142,             0.00142,             0.00142
                 262,           0.0087086,           0.0030569,           0.0016219,             0.99659,                   1,               0.995,             0.95007,           0.0061619,           0.0013113,          0.00018919,            0.001387,            0.001387,            0.001387
                 263,           0.0085841,           0.0030645,           0.0016965,             0.99639,                   1,               0.995,             0.95348,           0.0061674,           0.0013706,          0.00018878,            0.001354,            0.001354,            0.001354
                 264,           0.0082993,           0.0028233,            0.001425,             0.99657,                   1,               0.995,             0.95483,           0.0061101,           0.0013678,          0.00018437,            0.001321,            0.001321,            0.001321
                 265,            0.008443,            0.002897,            0.001505,             0.99642,                   1,               0.995,             0.95347,           0.0061161,           0.0013611,          0.00018145,            0.001288,            0.001288,            0.001288
                 266,           0.0084193,           0.0029247,             0.00166,              0.9962,                   1,               0.995,             0.95125,           0.0060015,           0.0013921,          0.00018084,            0.001255,            0.001255,            0.001255
                 267,           0.0085867,           0.0029998,           0.0017149,             0.99631,                   1,               0.995,             0.95013,           0.0061724,           0.0014211,          0.00018245,            0.001222,            0.001222,            0.001222
                 268,           0.0087495,           0.0031579,           0.0018906,             0.99671,                   1,               0.995,             0.95226,           0.0063119,           0.0013421,          0.00018334,            0.001189,            0.001189,            0.001189
                 269,           0.0085573,           0.0030226,           0.0018477,             0.99645,                   1,               0.995,             0.95331,           0.0061344,           0.0012871,          0.00018278,            0.001156,            0.001156,            0.001156
                 270,           0.0084447,           0.0029203,           0.0015559,             0.99623,             0.99971,               0.995,             0.95512,           0.0059372,           0.0013241,          0.00018001,            0.001123,            0.001123,            0.001123
                 271,           0.0084933,           0.0029284,            0.001666,             0.99613,             0.99992,               0.995,              0.9556,           0.0060694,           0.0013295,          0.00017566,             0.00109,             0.00109,             0.00109
                 272,           0.0082601,           0.0028529,           0.0014259,             0.99615,                   1,               0.995,             0.95507,           0.0060189,           0.0012524,          0.00017394,            0.001057,            0.001057,            0.001057
                 273,           0.0086466,           0.0028862,           0.0016712,             0.99636,                   1,               0.995,             0.95269,           0.0060863,           0.0012573,          0.00017075,            0.001024,            0.001024,            0.001024
                 274,           0.0079728,           0.0028891,           0.0012077,             0.99675,                   1,               0.995,              0.9528,           0.0060359,           0.0012734,          0.00016937,            0.000991,            0.000991,            0.000991
                 275,            0.008505,           0.0030484,            0.001762,             0.99642,             0.99966,               0.995,             0.95112,           0.0061359,           0.0013101,          0.00016911,            0.000958,            0.000958,            0.000958
                 276,           0.0080089,           0.0027862,           0.0016542,              0.9966,                   1,               0.995,             0.94682,            0.006178,           0.0013261,          0.00016561,            0.000925,            0.000925,            0.000925
                 277,           0.0084343,           0.0028868,           0.0017343,             0.99655,             0.99966,               0.995,             0.94966,            0.006145,           0.0013588,          0.00016413,            0.000892,            0.000892,            0.000892
                 278,           0.0084275,           0.0028807,            0.001733,             0.99672,                   1,               0.995,             0.94892,           0.0061711,           0.0013771,          0.00016325,            0.000859,            0.000859,            0.000859
                 279,           0.0080901,           0.0029069,           0.0013318,              0.9968,                   1,               0.995,             0.95624,           0.0061124,           0.0013609,          0.00016063,            0.000826,            0.000826,            0.000826
                 280,           0.0083283,           0.0029996,           0.0016482,             0.99682,                   1,               0.995,             0.95626,           0.0059448,           0.0013393,          0.00015564,            0.000793,            0.000793,            0.000793
                 281,           0.0079524,           0.0028624,           0.0012528,             0.99668,                   1,               0.995,             0.95489,           0.0059479,             0.00132,          0.00015127,             0.00076,             0.00076,             0.00076
                 282,           0.0079344,            0.002911,           0.0014308,             0.99655,                   1,               0.995,             0.95305,           0.0059743,           0.0013483,           0.0001474,            0.000727,            0.000727,            0.000727
                 283,           0.0078758,            0.002928,           0.0013902,             0.99656,                   1,               0.995,             0.95099,           0.0059795,           0.0013528,          0.00014388,            0.000694,            0.000694,            0.000694
                 284,           0.0076873,           0.0028159,           0.0013878,             0.99653,                   1,               0.995,             0.95415,           0.0060809,           0.0013843,          0.00014078,            0.000661,            0.000661,            0.000661
                 285,           0.0077441,           0.0026848,            0.001413,             0.99662,                   1,               0.995,             0.94839,           0.0060361,           0.0013712,          0.00013785,            0.000628,            0.000628,            0.000628
                 286,           0.0078799,           0.0026926,           0.0015863,             0.99655,                   1,               0.995,             0.94841,           0.0060408,           0.0013423,          0.00013616,            0.000595,            0.000595,            0.000595
                 287,           0.0080033,           0.0029041,           0.0016168,             0.99659,                   1,               0.995,             0.95117,           0.0059383,           0.0013035,           0.0001343,            0.000562,            0.000562,            0.000562
                 288,           0.0081063,           0.0028957,           0.0012775,             0.99665,                   1,               0.995,             0.95407,           0.0058161,           0.0013008,          0.00013232,            0.000529,            0.000529,            0.000529
                 289,           0.0077791,           0.0027983,           0.0014437,             0.99686,                   1,               0.995,             0.95695,           0.0058493,           0.0013486,          0.00013205,            0.000496,            0.000496,            0.000496
                 290,           0.0078016,            0.002781,           0.0014252,              0.9968,                   1,               0.995,             0.95337,           0.0058965,            0.001384,          0.00013284,            0.000463,            0.000463,            0.000463
                 291,            0.007646,           0.0028138,           0.0013832,             0.99681,                   1,               0.995,              0.9528,           0.0059779,            0.001396,          0.00013069,             0.00043,             0.00043,             0.00043
                 292,           0.0075228,           0.0027866,           0.0013691,             0.99687,                   1,               0.995,             0.95348,           0.0060257,           0.0013714,          0.00012842,            0.000397,            0.000397,            0.000397
                 293,           0.0079671,           0.0028656,           0.0013775,              0.9968,                   1,               0.995,             0.95418,           0.0059927,           0.0013339,          0.00012609,            0.000364,            0.000364,            0.000364
                 294,           0.0081484,           0.0028792,           0.0017708,             0.99674,                   1,               0.995,             0.95374,           0.0059784,           0.0013694,          0.00012451,            0.000331,            0.000331,            0.000331
                 295,           0.0074455,            0.002762,           0.0012696,             0.99674,                   1,               0.995,             0.95149,           0.0059457,           0.0013554,          0.00012262,            0.000298,            0.000298,            0.000298
                 296,           0.0076031,           0.0028027,           0.0014611,             0.99664,                   1,               0.995,             0.95199,           0.0059266,           0.0013414,          0.00012073,            0.000265,            0.000265,            0.000265
                 297,           0.0079252,           0.0028802,           0.0017318,             0.99655,                   1,               0.995,             0.95172,           0.0060237,           0.0013356,          0.00011948,            0.000232,            0.000232,            0.000232
                 298,           0.0077151,            0.002636,           0.0017419,             0.99654,                   1,               0.995,             0.95359,           0.0059047,           0.0013195,          0.00011833,            0.000199,            0.000199,            0.000199
                 299,           0.0076128,           0.0029111,           0.0015275,              0.9967,                   1,               0.995,             0.95377,            0.005912,           0.0013148,          0.00011757,            0.000166,            0.000166,            0.000166
